customer_id,frequency,monetary_total,monetary_avg,monetary_min,monetary_max,monetary_std,recency_days,first_purchase_days,customer_tenure_days,avg_days_between_purchases,is_one_time_buyer,unique_service_count,unique_service_category,unique_location,favorite_category,pct_spent_cosmetic,pct_spent_diagnostic,pct_spent_maintenance,pct_spent_repair,total_offer_received,total_opens,open_rate,total_clicks,click_rate,total_redemptions,redemption_rate,favorite_offer_type,redemptions_bundle,redemptions_credit,redemptions_discount,redemptions_free_service,redemptions_points,redemptions_referral,cluster
021ZRVFGTV,5,557.22,111.44,73.93,147.09,32.28,102,976,874,174.8,0,3,2,1,Repair,0.0,0.0,0.195,0.805,9,5,0.556,2,0.222,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,8
0221B0NP1J,3,241.39,80.46,64.07,111.11,26.56,74,1059,985,328.3,0,2,2,1,Diagnostic,0.0,0.54,0.0,0.46,3,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
0223GSG1OG,12,1112.41,92.7,71.04,173.05,29.6,8,1068,1060,88.3,0,3,2,3,Repair,0.0,0.0,0.156,0.844,7,3,0.429,1,0.143,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,3
0224SPRC1Y,2,385.95,192.98,191.77,194.18,1.7,271,1087,816,408.0,0,1,1,2,Maintenance,0.0,0.0,1.0,0.0,6,2,0.333,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
0227GSNFUO,2,145.88,72.94,43.1,102.78,42.2,366,390,24,12.0,0,2,1,1,Maintenance,0.0,0.0,1.0,0.0,6,3,0.5,1,0.167,0,0.0,Referral,0.0,0.0,0.0,0.0,0.0,0.0,7
022DGZHYFC,2,144.8,72.4,59.73,85.07,17.92,484,898,414,207.0,0,2,2,2,Diagnostic,0.0,0.413,0.588,0.0,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
022FUJADMB,2,156.77,78.38,69.91,86.86,11.99,577,781,204,102.0,0,1,1,2,Repair,0.0,0.0,0.0,1.0,10,1,0.1,1,0.1,0,0.0,Points,0.0,0.0,0.0,0.0,0.0,0.0,9
022IUB5KJ4,2,124.28,62.14,32.93,91.35,41.31,100,341,241,120.5,0,2,1,1,Maintenance,0.0,0.0,1.0,0.0,6,2,0.333,1,0.167,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,7
022KMOT26L,13,1771.23,136.25,67.49,171.77,29.78,33,1020,987,75.9,0,3,3,5,Cosmetic,0.914,0.038,0.047,0.0,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,0
022MR0SXDB,11,1118.83,101.71,41.21,146.29,33.66,4,885,881,80.1,0,5,4,5,Repair,0.243,0.062,0.037,0.658,10,2,0.2,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,0
022NKUX648,6,508.96,84.83,42.95,194.75,56.37,598,1036,438,73.0,0,5,2,1,Maintenance,0.0,0.283,0.717,0.0,8,6,0.75,2,0.25,1,0.125,Discount,0.0,0.0,0.0,0.0,0.0,1.0,2
022PKPMEWG,1,64.22,64.22,64.22,64.22,0.0,487,487,0,0.0,1,1,1,1,Diagnostic,0.0,1.0,0.0,0.0,5,3,0.6,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
022TZFDDY7,7,573.96,81.99,30.13,146.68,40.91,131,909,778,111.1,0,4,2,3,Maintenance,0.0,0.0,0.595,0.405,7,1,0.143,1,0.143,0,0.0,Referral,0.0,0.0,0.0,0.0,0.0,0.0,4
022VJ5YARW,3,305.82,101.94,42.93,131.49,51.1,764,908,144,48.0,0,2,2,1,Cosmetic,0.86,0.0,0.14,0.0,4,2,0.5,1,0.25,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,9
022VM0ZY22,8,1086.61,135.83,38.71,171.81,51.05,314,1062,748,93.5,0,3,3,2,Cosmetic,0.898,0.0,0.036,0.067,3,1,0.333,1,0.333,0,0.0,Points,0.0,0.0,0.0,0.0,0.0,0.0,3
022YO279EZ,5,707.52,141.5,86.76,165.73,32.97,27,928,901,180.2,0,2,2,3,Cosmetic,0.877,0.0,0.0,0.123,2,1,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
022YSM5AZ1,2,232.7,116.35,86.89,145.81,41.66,112,718,606,303.0,0,2,1,2,Repair,0.0,0.0,0.0,1.0,9,2,0.222,1,0.111,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,1
023128YCIO,2,207.26,103.63,63.77,143.49,56.37,657,1092,435,217.5,0,2,2,1,Diagnostic,0.692,0.308,0.0,0.0,10,4,0.4,1,0.1,0,0.0,Referral,0.0,0.0,0.0,0.0,0.0,0.0,9
0232QZ90IP,1,54.46,54.46,54.46,54.46,0.0,958,958,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,7,2,0.286,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
0232V7TOUB,2,152.34,76.17,76.07,76.27,0.14,186,630,444,222.0,0,1,1,2,Diagnostic,0.0,1.0,0.0,0.0,9,3,0.333,1,0.111,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,7
0234K7C8UE,6,349.0,58.17,35.78,76.1,16.93,92,1036,944,157.3,0,3,2,4,Maintenance,0.0,0.0,0.373,0.627,7,2,0.286,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
0236ISL2J6,1,40.1,40.1,40.1,40.1,0.0,1068,1068,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,7,4,0.571,2,0.286,1,0.143,Discount,0.0,0.0,0.0,1.0,0.0,0.0,9
0238VUUNU1,2,162.94,81.47,44.66,118.28,52.06,304,982,678,339.0,0,2,2,1,Repair,0.0,0.0,0.274,0.726,4,2,0.5,2,0.5,1,0.25,Free Service,0.0,0.0,0.0,1.0,0.0,0.0,5
0238WI8HJH,1,34.4,34.4,34.4,34.4,0.0,1053,1053,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,9,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
0239QWECYP,9,1002.35,111.37,27.92,170.06,56.96,31,948,917,101.9,0,3,2,3,Cosmetic,0.887,0.0,0.113,0.0,5,2,0.4,2,0.4,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,8
023B5QQRP1,2,105.32,52.66,44.62,60.7,11.37,389,682,293,146.5,0,2,2,2,Maintenance,0.0,0.576,0.424,0.0,4,2,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
023FQJX35R,17,1470.87,86.52,31.4,145.96,35.73,25,1052,1027,60.4,0,6,3,6,Repair,0.0,0.09,0.129,0.781,5,4,0.8,1,0.2,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,0
023HTFNQI6,7,577.54,82.51,32.57,158.5,41.57,292,926,634,90.6,0,6,3,2,Maintenance,0.274,0.112,0.613,0.0,3,1,0.333,1,0.333,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
023J29612R,2,228.48,114.24,51.32,177.16,88.98,219,914,695,347.5,0,2,1,2,Maintenance,0.0,0.0,1.0,0.0,4,2,0.5,2,0.5,1,0.25,Discount,0.0,0.0,1.0,0.0,0.0,0.0,5
023JEDK444,5,452.1,90.42,70.04,127.95,22.87,496,1018,522,104.4,0,2,1,2,Repair,0.0,0.0,0.0,1.0,4,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
023M5SJPWU,2,165.51,82.76,53.95,111.56,40.74,537,959,422,211.0,0,2,1,1,Maintenance,0.0,0.0,1.0,0.0,3,1,0.333,1,0.333,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,9
023QUAHYJP,2,123.69,61.84,43.41,80.28,26.07,39,1013,974,487.0,0,2,2,1,Maintenance,0.0,0.649,0.351,0.0,10,2,0.2,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
023X64NQZT,1,128.53,128.53,128.53,128.53,0.0,911,911,0,0.0,1,1,1,1,Cosmetic,1.0,0.0,0.0,0.0,4,1,0.25,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,6
023ZAFOH44,7,966.16,138.02,77.08,163.21,28.98,6,1039,1033,147.6,0,3,3,2,Cosmetic,0.769,0.0,0.08,0.151,5,3,0.6,1,0.2,0,0.0,Points,0.0,0.0,0.0,0.0,0.0,0.0,3
0240BQQJBW,3,290.86,96.95,75.17,136.89,34.63,454,982,528,176.0,0,2,2,2,Diagnostic,0.471,0.529,0.0,0.0,9,5,0.556,2,0.222,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,8
0241A2O5L8,6,481.61,80.27,27.59,143.65,37.31,234,670,436,72.7,0,3,2,4,Repair,0.0,0.0,0.057,0.943,8,5,0.625,3,0.375,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,8
0243E3CP1F,6,410.8,68.47,30.54,120.72,32.97,31,1030,999,166.5,0,6,2,3,Maintenance,0.0,0.0,0.706,0.294,4,2,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
02455JRDJB,2,166.84,83.42,77.18,89.66,8.82,1091,1092,1,0.5,0,2,1,1,Maintenance,0.0,0.0,1.0,0.0,8,3,0.375,1,0.125,1,0.125,Referral,0.0,0.0,0.0,0.0,0.0,1.0,9
0245MSY7QV,5,475.85,95.17,29.78,157.95,50.15,120,730,610,122.0,0,5,3,1,Repair,0.0,0.168,0.395,0.437,7,2,0.286,1,0.143,1,0.143,Bundle,1.0,0.0,0.0,0.0,0.0,0.0,3
02464QOE9U,5,771.84,154.37,136.49,171.46,14.01,108,932,824,164.8,0,1,1,4,Cosmetic,1.0,0.0,0.0,0.0,8,2,0.25,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
024657MJPG,2,101.95,50.98,27.69,74.26,32.93,193,341,148,74.0,0,2,2,1,Maintenance,0.0,0.0,0.272,0.728,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
024KMU1STU,2,141.07,70.54,63.12,77.95,10.49,245,811,566,283.0,0,1,1,2,Diagnostic,0.0,1.0,0.0,0.0,2,2,1.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
024OTUTI0U,1,77.61,77.61,77.61,77.61,0.0,398,398,0,0.0,1,1,1,1,Repair,0.0,0.0,0.0,1.0,10,3,0.3,2,0.2,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,7
024V85PN6S,8,699.13,87.39,27.8,163.98,52.8,128,1022,894,111.8,0,6,2,3,Maintenance,0.0,0.0,0.509,0.491,5,2,0.4,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
024W9L88S1,4,539.41,134.85,83.68,199.92,52.68,45,769,724,181.0,0,2,1,2,Maintenance,0.0,0.0,1.0,0.0,10,4,0.4,3,0.3,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
024XOS7UI8,6,673.37,112.23,29.81,168.81,61.64,70,915,845,140.8,0,4,3,1,Cosmetic,0.714,0.0,0.105,0.181,8,4,0.5,1,0.125,1,0.125,Discount,0.0,0.0,1.0,0.0,0.0,0.0,3
024Y6RHUJY,7,762.66,108.95,42.0,187.99,48.85,38,890,852,121.7,0,4,2,2,Repair,0.0,0.0,0.302,0.698,8,3,0.375,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
0250ISI5S2,7,455.51,65.07,44.0,74.81,9.9,46,1087,1041,148.7,0,2,2,2,Diagnostic,0.0,0.903,0.097,0.0,10,6,0.6,4,0.4,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,8
0253B2VXHZ,6,601.35,100.22,62.34,131.16,27.77,105,1073,968,161.3,0,4,3,4,Repair,0.0,0.104,0.163,0.733,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
0253MMLMXX,5,464.65,92.93,25.76,165.24,51.46,322,872,550,110.0,0,5,3,1,Maintenance,0.356,0.0,0.47,0.175,4,3,0.75,1,0.25,0,0.0,Referral,0.0,0.0,0.0,0.0,0.0,0.0,3
025DUWQZ7I,7,596.97,85.28,33.54,112.5,26.89,53,1028,975,139.3,0,5,3,3,Maintenance,0.0,0.251,0.561,0.188,8,3,0.375,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
025ENPMAB1,1,42.98,42.98,42.98,42.98,0.0,251,251,0,0.0,1,1,1,1,Maintenance,0.0,0.0,1.0,0.0,5,2,0.4,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
025FLMDOZ8,5,659.13,131.83,61.28,186.28,45.21,23,1002,979,195.8,0,3,3,3,Cosmetic,0.624,0.093,0.283,0.0,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
025FXZGP2D,6,684.52,114.09,40.45,156.14,48.88,261,963,702,117.0,0,3,3,1,Cosmetic,0.845,0.096,0.059,0.0,3,1,0.333,1,0.333,1,0.333,Discount,0.0,0.0,1.0,0.0,0.0,0.0,5
025G569H9I,4,306.72,76.68,72.38,79.97,3.32,249,888,639,159.8,0,1,1,3,Diagnostic,0.0,1.0,0.0,0.0,2,1,0.5,1,0.5,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,8
025GUBYBBF,5,359.14,71.83,60.36,79.58,9.4,427,778,351,70.2,0,2,2,3,Diagnostic,0.0,0.78,0.22,0.0,2,1,0.5,1,0.5,1,0.5,Discount,0.0,0.0,1.0,0.0,0.0,0.0,5
025HY7TX6U,2,260.48,130.24,122.55,137.93,10.88,99,609,510,255.0,0,1,1,2,Repair,0.0,0.0,0.0,1.0,9,2,0.222,1,0.111,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,1
025L6S4XDY,4,506.9,126.72,77.32,146.3,33.01,429,966,537,134.2,0,2,2,1,Cosmetic,0.847,0.0,0.153,0.0,4,1,0.25,1,0.25,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,1
025MT4LXMN,7,589.46,84.21,30.34,137.37,44.84,24,959,935,133.6,0,4,3,4,Maintenance,0.466,0.103,0.431,0.0,8,4,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
025NRVSBTZ,5,678.26,135.65,96.5,162.14,24.15,28,593,565,113.0,0,2,2,3,Cosmetic,0.858,0.0,0.142,0.0,9,2,0.222,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
025PHHJKXY,3,194.87,64.96,30.32,82.66,30.0,706,846,140,46.7,0,3,2,1,Maintenance,0.0,0.0,0.576,0.424,3,1,0.333,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
025QOLPR1G,6,412.03,68.67,27.0,101.03,24.27,260,1083,823,137.2,0,3,2,2,Diagnostic,0.0,0.689,0.311,0.0,6,2,0.333,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
025QZDOFM8,3,286.14,95.38,53.39,116.5,36.36,60,1087,1027,342.3,0,2,2,3,Repair,0.0,0.0,0.187,0.813,5,1,0.2,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
025SNY6V8K,6,481.72,80.29,43.81,138.64,32.26,322,571,249,41.5,0,4,3,2,Diagnostic,0.0,0.443,0.27,0.288,3,1,0.333,1,0.333,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,3
025W94GTQ2,2,148.68,74.34,63.91,84.77,14.75,298,723,425,212.5,0,2,2,1,Diagnostic,0.0,0.43,0.57,0.0,10,8,0.8,3,0.3,1,0.1,Credit,0.0,0.0,0.0,1.0,0.0,0.0,8
025YKEJ9S6,7,703.86,100.55,49.88,186.44,60.74,230,1015,785,112.1,0,4,1,2,Maintenance,0.0,0.0,1.0,0.0,6,2,0.333,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
025ZRDU83X,7,932.16,133.17,35.46,163.97,44.61,80,1040,960,137.1,0,2,2,2,Cosmetic,0.962,0.0,0.038,0.0,6,3,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
0265U2ZCJR,7,614.46,87.78,68.88,125.09,24.38,85,983,898,128.3,0,2,2,3,Diagnostic,0.0,0.6,0.0,0.4,7,4,0.571,2,0.286,1,0.143,Credit,0.0,0.0,1.0,0.0,0.0,0.0,2
0267T3UPAF,7,684.41,97.77,34.02,176.67,57.66,116,1023,907,129.6,0,5,2,4,Maintenance,0.239,0.0,0.761,0.0,9,4,0.444,1,0.111,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,3
0268NLMQXD,4,484.58,121.14,79.06,158.01,33.02,7,867,860,215.0,0,3,2,1,Repair,0.0,0.0,0.326,0.674,5,1,0.2,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
026AJAOOQE,14,1417.74,101.27,68.06,173.67,33.46,158,1019,861,61.5,0,5,3,4,Repair,0.0,0.055,0.183,0.763,9,5,0.556,3,0.333,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,0
026CHH3IZ6,3,450.6,150.2,143.54,157.86,7.21,308,617,309,103.0,0,1,1,2,Cosmetic,1.0,0.0,0.0,0.0,5,1,0.2,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
026FDA9RI9,2,143.49,71.74,71.2,72.29,0.77,938,969,31,15.5,0,1,1,2,Diagnostic,0.0,1.0,0.0,0.0,10,3,0.3,1,0.1,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
026GWGPLDZ,7,579.31,82.76,65.6,144.33,27.71,301,1037,736,105.1,0,2,2,4,Diagnostic,0.0,0.751,0.0,0.249,6,1,0.167,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
026IP6EJBF,3,254.03,84.68,30.64,174.63,78.43,157,988,831,277.0,0,3,1,1,Maintenance,0.0,0.0,1.0,0.0,3,2,0.667,1,0.333,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,8
026K7BC4WL,1,151.29,151.29,151.29,151.29,0.0,324,324,0,0.0,1,1,1,1,Cosmetic,1.0,0.0,0.0,0.0,2,2,1.0,1,0.5,1,0.5,Discount,0.0,0.0,1.0,0.0,0.0,0.0,5
026MENTGEN,3,262.97,87.66,32.39,142.15,54.88,390,897,507,169.0,0,3,2,2,Repair,0.0,0.0,0.123,0.877,8,3,0.375,1,0.125,0,0.0,Points,0.0,0.0,0.0,0.0,0.0,0.0,7
026PJMMJ8E,3,413.75,137.92,90.69,168.97,41.57,492,729,237,79.0,0,3,2,1,Maintenance,0.372,0.0,0.628,0.0,3,1,0.333,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
026QZZITJV,14,1326.0,94.71,28.09,166.39,47.19,8,981,973,69.5,0,7,3,3,Maintenance,0.125,0.0,0.808,0.067,6,2,0.333,1,0.167,0,0.0,Referral,0.0,0.0,0.0,0.0,0.0,0.0,0
026S02SGMM,4,379.48,94.87,70.55,138.41,31.7,242,861,619,154.8,0,3,2,2,Repair,0.0,0.0,0.259,0.741,5,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
026SQUQDLN,16,1298.67,81.17,29.4,131.28,28.32,61,1016,955,59.7,0,7,4,3,Diagnostic,0.1,0.505,0.293,0.101,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,0
026TDOWW50,2,224.86,112.43,78.68,146.18,47.73,350,423,73,36.5,0,2,2,2,Repair,0.0,0.35,0.0,0.65,2,1,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
026YWTNBHF,6,433.12,72.19,42.75,92.22,16.71,266,1083,817,136.2,0,3,2,3,Diagnostic,0.0,0.688,0.312,0.0,8,5,0.625,2,0.25,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,8
0270ERM6UC,5,703.24,140.65,69.33,190.93,44.21,19,998,979,195.8,0,3,3,1,Cosmetic,0.63,0.099,0.272,0.0,7,4,0.571,1,0.143,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,3
0272801B0N,3,452.34,150.78,137.92,162.59,12.37,124,1090,966,322.0,0,1,1,2,Cosmetic,1.0,0.0,0.0,0.0,9,2,0.222,2,0.222,2,0.222,Free Service,0.0,0.0,0.0,1.0,0.0,1.0,2
0272EGB10N,5,578.64,115.73,56.86,156.99,44.16,181,657,476,95.2,0,3,2,3,Cosmetic,0.763,0.0,0.237,0.0,8,3,0.375,1,0.125,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,1
0273TURS78,6,586.81,97.8,68.87,148.31,33.23,66,1058,992,165.3,0,2,1,2,Repair,0.0,0.0,0.0,1.0,3,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
02750F3G1R,4,218.2,54.55,35.64,100.85,31.18,13,881,868,217.0,0,2,1,2,Maintenance,0.0,0.0,1.0,0.0,10,4,0.4,1,0.1,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,7
0278ZHV0R2,11,805.86,73.26,29.97,133.63,25.16,80,1048,968,88.0,0,5,4,4,Diagnostic,0.166,0.586,0.149,0.099,2,0,0.0,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
0279GQ3POV,2,88.53,44.26,38.8,49.73,7.73,125,859,734,367.0,0,2,1,1,Maintenance,0.0,0.0,1.0,0.0,9,7,0.778,1,0.111,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,7
0279LMZ1A7,3,224.66,74.89,49.84,111.85,32.68,635,903,268,89.3,0,3,2,2,Maintenance,0.0,0.28,0.72,0.0,4,1,0.25,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
0279X817II,1,148.47,148.47,148.47,148.47,0.0,462,462,0,0.0,1,1,1,1,Cosmetic,1.0,0.0,0.0,0.0,8,4,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,6
027BETWF4W,5,787.83,157.57,131.09,171.72,17.1,100,874,774,154.8,0,2,2,3,Cosmetic,0.788,0.0,0.212,0.0,8,4,0.5,1,0.125,0,0.0,Points,0.0,0.0,0.0,0.0,0.0,0.0,1
027BT21H2O,6,340.34,56.72,35.39,87.19,18.26,232,1009,777,129.5,0,4,2,2,Maintenance,0.0,0.2,0.8,0.0,6,2,0.333,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
027DVFPO37,2,137.33,68.66,64.3,73.03,6.17,368,671,303,151.5,0,1,1,2,Diagnostic,0.0,1.0,0.0,0.0,5,2,0.4,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
027ID2JYSN,6,476.29,79.38,63.69,126.92,23.81,49,1075,1026,171.0,0,2,2,4,Diagnostic,0.0,0.734,0.0,0.266,8,4,0.5,1,0.125,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,7
027L7S92ZF,13,1259.81,96.91,31.35,175.98,44.18,42,1061,1019,78.4,0,7,3,3,Repair,0.109,0.0,0.285,0.606,6,1,0.167,1,0.167,0,0.0,Referral,0.0,0.0,0.0,0.0,0.0,0.0,0
027LDCJPQI,1,68.08,68.08,68.08,68.08,0.0,597,597,0,0.0,1,1,1,1,Diagnostic,0.0,1.0,0.0,0.0,5,4,0.8,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
027NY62I0M,5,609.66,121.93,26.41,156.68,54.11,176,965,789,157.8,0,2,2,3,Cosmetic,0.957,0.0,0.043,0.0,8,3,0.375,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,1
027RA3IXE1,1,67.87,67.87,67.87,67.87,0.0,794,794,0,0.0,1,1,1,1,Diagnostic,0.0,1.0,0.0,0.0,9,2,0.222,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,9
027SQCDW40,2,176.97,88.48,85.33,91.64,4.46,156,521,365,182.5,0,1,1,2,Repair,0.0,0.0,0.0,1.0,8,3,0.375,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
027SWFWKLV,2,99.18,49.59,25.73,73.45,33.74,89,155,66,33.0,0,2,2,2,Diagnostic,0.0,0.741,0.259,0.0,10,1,0.1,1,0.1,1,0.1,Discount,0.0,0.0,1.0,0.0,0.0,0.0,7
0280X7M389,2,134.78,67.39,60.16,74.62,10.22,112,611,499,249.5,0,1,1,2,Diagnostic,0.0,1.0,0.0,0.0,5,5,1.0,3,0.6,0,0.0,Credit,0.0,0.0,0.0,0.0,0.0,0.0,8
02878RKAXC,4,285.91,71.48,67.04,80.01,5.92,198,619,421,105.2,0,2,2,2,Diagnostic,0.0,0.72,0.28,0.0,6,5,0.833,1,0.167,0,0.0,Points,0.0,0.0,0.0,0.0,0.0,0.0,8
028AAORVVY,7,842.8,120.4,43.95,157.85,42.54,46,923,877,125.3,0,3,2,3,Cosmetic,0.714,0.0,0.286,0.0,8,2,0.25,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
028ASC4YCD,9,711.24,79.03,63.21,102.13,12.85,43,1063,1020,113.3,0,3,2,3,Diagnostic,0.0,0.721,0.279,0.0,5,3,0.6,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,3
028BOQSTTC,6,456.26,76.04,34.21,128.16,39.07,351,878,527,87.8,0,6,2,3,Maintenance,0.0,0.0,0.522,0.478,5,1,0.2,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,4
028C5XRVSW,5,487.79,97.56,79.29,119.94,18.12,83,1089,1006,201.2,0,2,1,3,Repair,0.0,0.0,0.0,1.0,2,1,0.5,0,0.0,0,0.0,Bundle,0.0,0.0,0.0,0.0,0.0,0.0,7
028EZ7T0ZE,4,249.75,62.44,31.63,99.25,28.67,75,921,846,211.5,0,4,2,2,Maintenance,0.0,0.272,0.728,0.0,10,2,0.2,1,0.1,0,0.0,Discount,0.0,0.0,0.0,0.0,0.0,0.0,4
028GBR7EZZ,4,630.34,157.58,140.91,172.01,13.27,431,896,465,116.2,0,1,1,1,Cosmetic,1.0,0.0,0.0,0.0,4,2,0.5,1,0.25,0,0.0,Free Service,0.0,0.0,0.0,0.0,0.0,0.0,1
028IR4XSX5,2,302.32,151.16,131.72,170.6,27.49,361,891,530,265.0,0,2,2,2,Repair,0.564,0.0,0.0,0.436,8,5,0.625,2,0.25,2,0.25,Discount,0.0,0.0,2.0,0.0,0.0,0.0,2
028K23POFD,4,522.98,130.74,75.71,174.15,49.03,161,931,770,192.5,0,4,3,1,Maintenance,0.325,0.145,0.53,0.0,5,3,0.6,2,0.4,1,0.2,Discount,0.0,0.0,0.0,0.0,0.0,1.0,2
